,12,12,12,34,34,34,567,567,567,bottom,bottom,bottom,all,all,all,upper,upper,upper,lower,lower,lower,middle,middle,middle
,mean,meanErr,max,mean,meanErr,max,mean,meanErr,max,mean,meanErr,max,mean,meanErr,max,mean,max,meanErr,mean,max,meanErr,mean,max,meanErr
241130,,,,,,,,,,6.260884639464528,0.1421149359947647,267.8349537676137,16.72784239675852,0.2890904196130853,596.30108719653,2.4934832926318875,80.87653567729438,0.0967323409149914,2.1001022382616923,106.93033799874208,0.079885683404737,5.761388253195341,165.82913242441322,0.1108718409436286
241112,,,,,,,,,,6.153345893382923,0.1008655023227489,207.8651001520153,16.717471961960975,0.1859527953691216,415.615810395722,2.414692677368373,37.235952355865216,0.07823123402602,1.96899884038615,69.22838563747754,0.1697340224907094,5.580360828382768,103.76555274427332,0.1286119917400273
241113,,,,,,,,,,5.9840386950519955,0.12022315025932392,232.710915682689,16.94550656365452,0.34088677984720167,461.54167215981147,2.43957624275674,34.833158768331785,0.16070439711973517,2.0505922059567516,72.16011022305672,0.15180716549214182,5.631739325160459,99.57056405035917,0.17245204959716284
